Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
16368,1,2017-01-23 08:05:05,2017-01-23 08:14:20,3,0.41,1,N,254,142,2,7.97,0.5,0.5,0.0,0.0,0.3,9.27,2.5
16369,1,2017-01-23 08:06:57,2017-01-23 08:10:16,1,1.59,1,N,177,120,2,6.14,1.0,0.5,0.0,0.0,0.3,7.94,2.5
16370,2,2017-01-23 08:07:47,2017-01-23 08:14:55,5,4.25,1,N,217,229,1,19.37,0.0,0.5,2.97,0.0,0.3,23.14,0.0
16371,2,2017-01-23 08:10:51,2017-01-23 08:26:08,1,6.07,1,N,116,68,2,24.56,0.0,0.5,0.0,0.0,0.3,25.36,2.5
16372,1,2017-01-23 08:14:18,2017-01-23 09:03:38,2,2.21,1,N,165,97,2,31.94,0.5,0.5,0.0,0.0,0.3,33.24,0.0
16373,1,2017-01-23 08:15:11,2017-01-23 08:21:10,1,1.28,1,N,32,248,1,11.45,0.5,0.5,1.31,0.0,0.3,14.06,2.5
16374,1,2017-01-23 08:21:39,2017-01-23 08:57:15,1,3.13,2,N,217,164,1,28.98,0.0,0.5,4.57,8.0,0.3,42.35,0.0
16375,1,2017-01-23 08:22:29,2017-01-23 08:37:29,5,2.62,1,N,131,145,2,16.81,0.5,0.5,0.0,0.0,0.3,18.11,2.5
16376,1,2017-01-23 08:23:23,2017-01-23 08:37:02,1,1.83,1,N,26,42,1,13.3,0.5,0.5,1.87,0.0,0.3,16.47,2.5
16377,2,2017-01-23 08:24:16,2017-01-23 08:32:36,2,0.98,1,N,228,65,1,6.2,0.5,0.5,0.77,0.0,0.3,8.27,2.5
16378,2,2017-01-23 08:25:01,2017-01-23 08:36:00,1,2.02,1,N,29,238,1,13.19,0.5,0.5,2.76,0.0,0.3,17.25,0.0
16379,2,2017-01-23 08:25:50,2017-01-23 08:38:22,1,0.89,1,N,94,178,1,7.68,0.0,0.5,1.28,0.0,0.3,9.76,2.5
16380,1,2017-01-23 08:30:46,2017-01-23 08:55:48,1,1.65,1,N,181,115,1,18.44,0.5,0.5,3.91,0.0,0.3,23.65,2.5
16381,2,2017-01-23 08:30:52,2017-01-23 08:44:19,1,2.74,1,N,181,87,1,14.83,1.0,0.5,2.43,0.0,0.3,19.06,2.5
16382,2,2017-01-23 08:31:01,2017-01-23 09:23:32,1,1.76,1,N,180,198,1,30.25,1.0,0.5,4.98,0.0,0.3,37.03,2.5
16383,2,2017-01-23 08:33:02,2017-01-23 08:39:42,1,12.07,1,N,45,151,1,33.89,0.0,0.5,4.14,0.0,0.3,38.83,2.5
16384,2,2017-01-23 08:34:25,2017-01-23 09:16:12,1,2.59,5,N,11,7,2,29.88,0.0,0.5,0.0,0.0,0.3,30.68,2.5
16385,1,2017-01-23 08:35:04,2017-01-23 08:44:09,1,5.71,1,N,42,229,1,23.1,1.0,0.5,2.67,0.0,0.3,27.57,2.5
16386,1,2017-01-23 08:39:49,2017-01-23 08:49:34,2,3.16,1,N,67,181,1,13.52,0.5,0.5,3.27,0.0,0.3,18.09,0.0
16387,2,2017-01-23 08:39:49,2017-01-23 08:59:50,2,1.18,2,N,230,209,2,16.2,0.0,0.5,0.0,5.76,0.3,22.76,2.5
16388,1,2017-01-23 08:39:55,2017-01-23 08:46:31,4,1.79,1,N,141,142,1,7.17,0.0,0.5,0.78,0.0,0.3,8.75,2.5
16389,1,2017-01-23 08:40:03,2017-01-23 09:25:16,1,2.55,1,N,145,39,1,31.28,0.5,0.5,6.69,0.0,0.3,39.27,2.5
16390,1,2017-01-23 08:40:41,2017-01-23 08:54:31,3,1.78,5,N,207,236,1,16.27,0.0,0.5,2.06,0.0,0.3,19.13,2.5
16391,1,2017-01-23 08:40:46,2017-01-23 08:57:05,1,2.85,1,N,260,248,1,16.54,0.5,0.5,2.03,0.0,0.3,19.87,2.5
16392,2,2017-01-23 08:42:39,2017-01-23 08:57:56,1,1.77,1,N,246,234,1,15.84,0.5,0.5,3.43,0.0,0.3,20.57,0.0
16393,1,2017-01-23 08:47:16,2017-01-23 09:16:34,1,3.1,1,N,108,10,1,23.45,0.0,0.5,4.77,0.0,0.3,29.02,2.5
16394,1,2017-01-23 08:51:10,2017-01-23 08:59:39,1,5.96,1,N,37,182,2,20.74,0.0,0.5,0.0,0.0,0.3,21.54,2.5
16395,2,2017-01-23 09:00:25,2017-01-23 09:06:52,1,5.37,1,N,143,83,1,18.62,0.0,0.5,4.4,0.0,0.3,23.82,2.5
16396,2,2017-01-23 09:03:24,2017-01-23 09:20:32,1,3.73,1,N,122,243,1,21.38,0.0,0.5,3.16,0.0,0.3,25.34,2.5
16397,2,2017-01-23 09:03:48,2017-01-23 09:17:31,5,3.25,1,N,83,52,1,20.3,0.5,0.5,4.83,0.0,0.3,26.43,2.5
16398,1,2017-01-23 09:06:09,2017-01-23 09:17:27,1,1.28,1,N,48,258,1,10.81,0.0,0.5,1.27,0.0,0.3,12.88,0.0
16399,2,2017-01-23 09:06:53,2017-01-23 09:35:57,1,6.65,6,N,71,232,1,31.17,0.5,0.5,3.33,0.0,0.3,35.8,2.5
16400,2,2017-01-23 09:08:30,2017-01-23 09:20:12,1,0.75,5,Y,24,101,2,7.96,0.5,0.5,0.0,0.0,0.3,9.26,2.5
16401,2,2017-01-23 09:08:46,2017-01-23 09:14:25,1,2.24,1,N,112,178,2,10.98,0.0,0.5,0.0,0.0,0.3,11.78,2.5
16402,1,2017-01-23 09:09:47,2017-01-23 11:09:47,1,1.47,1,N,80,15,1,66.32,0.0,0.5,8.89,0.0,0.3,76.01,2.5
16403,2,2017-01-23 09:10:23,2017-01-23 09:19:16,2,4.56,1,N,179,105,2,17.49,0.0,0.5,0.0,0.0,0.3,18.29,2.5
16404,2,2017-01-23 09:11:26,2017-01-23 09:34:23,1,10.55,1,N,214,170,1,42.1,1.0,0.5,6.4,0.0,0.3,50.3,2.5
16405,2,2017-01-23 09:16:21,2017-01-23 09:30:05,5,2.23,1,N,80,259,2,14.26,0.0,0.5,0.0,0.0,0.3,15.06,2.5
16406,1,2017-01-23 09:16:51,2017-01-23 09:19:26,2,9.87,1,N,79,242,1,30.33,0.0,0.5,5.39,0.0,0.3,36.52,2.5
16407,1,2017-01-23 09:16:59,2017-01-23 09:25:39,1,1.99,1,N,243,223,1,11.65,0.0,0.5,2.32,0.0,0.3,14.77,2.5
16408,2,2017-01-23 09:17:32,2017-01-23 09:30:32,6,1.83,1,N,215,168,1,12.32,1.0,0.5,1.9,0.0,0.3,16.02,2.5
16409,2,2017-01-23 09:17:33,2017-01-23 09:20:04,3,1.75,1,N,27,240,1,9.61,0.5,0.5,1.32,0.0,0.3,12.23,0.0
16410,1,2017-01-23 09:19:53,2017-01-23 09:26:49,1,7.25,1,N,189,253,1,22.53,0.0,0.5,4.68,0.0,0.3,28.01,2.5
16411,2,2017-01-23 09:19:58,2017-01-23 09:29:38,1,7.0,1,N,59,239,1,24.18,0.0,0.5,4.27,0.0,0.3,29.25,2.5
16412,2,2017-01-23 09:20:30,2017-01-23 09:32:27,1,2.27,1,N,11,211,1,14.24,0.5,0.5,1.54,0.0,0.3,17.08,2.5
16413,2,2017-01-23 09:24:00,2017-01-23 10:00:40,1,4.6,1,N,83,204,2,32.56,0.5,0.5,0.0,0.0,0.3,33.86,2.5
16414,2,2017-01-23 09:30:38,2017-01-23 09:43:14,1,1.92,1,N,238,28,1,14.07,1.0,0.5,3.34,0.0,0.3,19.21,0.0
16415,1,2017-01-23 09:34:51,2017-01-23 09:44:47,1,6.54,1,N,175,233,1,22.92,0.5,0.5,3.53,0.0,0.3,27.75,2.5
16416,2,2017-01-23 09:35:26,2017-01-23 10:03:33,1,2.01,1,N,232,229,1,21.25,0.0,0.5,3.4,0.0,0.3,25.45,2.5
16417,2,2017-01-23 09:40:11,2017-01-23 09:48:24,1,5.79,1,N,128,35,2,22.93,0.5,0.5,0.0,0.0,0.3,24.23,2.5
16418,2,2017-01-23 09:40:54,2017-01-23 10:33:39,1,5.22,1,N,216,45,1,41.99,0.5,0.5,7.75,0.0,0.3,51.04,2.5
16419,1,2017-01-23 09:45:57,2017-01-23 09:54:51,5,4.11,5,N,36,117,2,16.24,0.0,0.5,0.0,0.0,0.3,17.04,2.5
16420,2,2017-01-23 09:46:50,2017-01-23 09:58:12,1,0.56,1,N,125,252,1,9.66,0.0,0.5,1.43,0.0,0.3,11.89,2.5
16421,1,2017-01-23 09:46:57,2017-01-23 09:59:38,1,5.17,1,N,219,55,2,22.24,0.0,0.5,0.0,0.0,0.3,23.04,2.5
16422,1,2017-01-23 09:54:45,2017-01-23 10:17:45,1,7.17,1,N,153,255,2,30.93,0.5,0.5,0.0,0.0,0.3,32.23,2.5
16423,2,2017-01-23 09:55:42,2017-01-23 10:23:16,1,3.46,1,N,117,13,1,25.23,0.0,0.5,4.66,0.0,0.3,30.69,2.5
16424,2,2017-01-23 09:57:12,2017-01-23 10:15:55,1,5.76,1,N,192,75,1,26.13,0.5,0.5,4.89,0.0,0.3,32.32,0.0
16425,2,2017-01-23 09:58:10,2017-01-23 10:08:28,1,2.78,1,N,22,77,2,15.65,1.0,0.5,0.0,0.0,0.3,17.45,2.5
16426,1,2017-01-23 09:58:22,2017-01-23 10:04:56,1,1.61,1,N,187,84,3,9.88,0.0,0.5,0.0,0.0,0.3,10.68,2.5
16427,2,2017-01-23 10:04:09,2017-01-23 10:23:19,5,2.7,1,N,212,78,1,19.83,0.0,0.5,2.81,0.0,0.3,23.44,2.5
16428,1,2017-01-23 10:05:36,2017-01-23 10:27:31,1,9.32,1,N,234,187,1,36.23,0.5,0.5,5.67,0.0,0.3,43.2,2.5
16429,2,2017-01-23 10:08:08,2017-01-23 10:36:03,1,3.88,1,N,175,130,1,25.1,0.0,0.5,3.37,0.0,0.3,29.27,2.5
16430,1,2017-01-23 10:09:40,2017-01-23 10:15:34,3,1.69,1,N,178,238,1,7.17,1.0,0.5,1.71,0.0,0.3,10.68,0.0
16431,2,2017-01-23 10:14:40,2017-01-23 10:29:57,3,5.72,1,N,147,195,2,22.78,0.5,0.5,0.0,0.0,0.3,24.08,2.5
16432,2,2017-01-23 10:20:20,2017-01-23 10:26:39,1,5.26,1,N,65,216,1,20.77,0.5,0.5,2.71,0.0,0.3,24.78,2.5
16433,1,2017-01-23 10:23:11,2017-01-23 10:39:48,1,7.72,1,N,93,24,2,31.35,0.5,0.5,0.0,0.0,0.3,32.65,2.5
16434,1,2017-01-23 10:23:29,2017-01-23 10:33:32,1,1.27,1,N,132,70,1,13.29,0.5,0.5,1.35,0.0,0.3,15.94,2.5
16435,2,2017-01-23 10:23:41,2017-01-23 10:32:53,1,1.73,1,N,101,80,2,12.69,0.0,0.5,0.0,0.0,0.3,13.49,0.0
16436,2,2017-01-23 10:24:16,2017-01-23 11:01:48,1,8.59,1,N,133,235,1,43.72,0.5,0.5,8.27,0.0,0.3,53.29,2.5
16437,2,2017-01-23 10:27:22,2017-01-23 11:00:22,6,2.43,1,N,97,89,1,23.07,0.5,0.5,5.47,0.0,0.3,29.84,2.5
16438,2,2017-01-23 10:27:49,2017-01-23 10:45:10,3,0.39,1,N,30,193,2,12.03,0.0,0.5,0.0,0.0,0.3,12.83,0.0
16439,1,2017-01-23 10:28:15,2017-01-23 10:38:09,1,0.9,1,N,100,131,2,9.38,0.0,0.5,0.0,0.0,0.3,10.18,0.0
16440,1,2017-01-23 10:29:55,2017-01-23 10:54:50,1,5.57,1,N,42,73,1,28.63,0.0,0.5,6.4,0.0,0.3,35.83,2.5
16441,1,2017-01-23 10:31:47,2017-01-23 10:59:58,1,2.0,2,N,254,249,1,24.84,0.0,0.5,5.42,8.0,0.3,39.06,2.5
16442,1,2017-01-23 10:31:49,2017-01-23 10:46:36,2,1.77,1,N,221,37,1,16.99,0.5,0.5,1.95,0.0,0.3,20.24,2.5
16443,2,2017-01-23 10:32:38,2017-01-23 10:59:03,3,10.0,1,N,105,7,1,40.16,0.5,0.5,6.61,0.0,0.3,48.07,2.5
16444,1,2017-01-23 10:34:00,2017-01-23 10:49:08,1,3.45,1,N,129,185,1,17.16,0.0,0.5,1.98,0.0,0.3,19.94,2.5
16445,2,2017-01-23 10:35:39,2017-01-23 10:45:57,1,6.45,1,N,192,265,1,22.32,0.5,0.5,5.18,0.0,0.3,28.8,2.5
16446,2,2017-01-23 10:36:50,2017-01-23 10:55:19,1,3.41,2,N,11,247,2,20.26,1.0,0.5,0.0,6.12,0.3,28.18,2.5
16447,2,2017-01-23 10:37:36,2017-01-23 10:44:28,1,2.15,1,N,139,60,1,10.92,0.5,0.5,2.57,0.0,0.3,14.79,0.0
16448,2,2017-01-23 10:38:01,2017-01-23 10:45:40,2,0.85,1,N,73,225,1,8.96,0.0,0.5,2.06,0.0,0.3,11.82,2.5
16449,1,2017-01-23 10:39:33,2017-01-23 10:44:23,1,2.04,1,N,103,104,2,9.25,0.0,0.5,0.0,0.0,0.3,10.05,2.5
16450,2,2017-01-23 10:42:14,2017-01-23 11:25:57,3,2.21,1,N,61,245,2,28.28,0.0,0.5,0.0,0.0,0.3,29.08,2.5
16451,1,2017-01-23 10:42:34,2017-01-23 10:52:54,1,1.22,1,N,219,147,2,9.72,0.0,0.5,0.0,0.0,0.3,10.52,2.5
16452,1,2017-01-23 10:47:05,2017-01-23 11:24:43,1,5.02,1,N,58,242,1,33.11,0.0,0.5,8.26,0.0,0.3,42.17,0.0
16453,2,2017-01-23 10:50:33,2017-01-23 10:54:24,4,1.65,1,N,193,165,1,10.66,1.0,0.5,1.41,0.0,0.3,13.87,2.5
16454,1,2017-01-23 10:51:59,2017-01-23 12:17:36,3,3.16,3,N,174,195,1,56.93,0.0,0.5,11.17,6.12,0.3,75.02,2.5
16455,2,2017-01-23 10:53:23,2017-01-23 11:06:14,1,1.98,1,N,209,221,2,11.82,0.5,0.5,0.0,0.0,0.3,13.12,2.5
16456,2,2017-01-23 10:53:48,2017-01-23 11:12:09,3,1.5,1,N,79,75,2,14.93,0.0,0.5,0.0,0.0,0.3,15.73,2.5
16457,2,2017-01-23 10:58:04,2017-01-23 11:04:28,4,0.97,1,N,221,94,2,8.12,0.5,0.5,0.0,0.0,0.3,9.42,2.5
16458,1,2017-01-23 10:59:58,2017-01-23 11:13:20,1,1.82,1,N,247,40,1,14.13,0.0,0.5,2.44,0.0,0.3,17.37,0.0
16459,2,2017-01-23 11:00:13,2017-01-23 11:09:42,3,2.44,1,N,104,6,1,11.66,1.0,0.5,2.91,0.0,0.3,16.37,2.5
16460,1,2017-01-23 11:02:55,2017-01-23 11:10:47,1,3.17,1,N,30,23,1,16.47,0.0,0.5,3.55,0.0,0.3,20.82,2.5
16461,2,2017-01-23 11:04:04,2017-01-23 11:16:08,1,2.08,1,N,186,225,2,13.73,0.0,0.5,0.0,0.0,0.3,14.53,0.0
16462,1,2017-01-23 11:07:18,2017-01-23 11:11:52,1,3.02,1,N,91,123,1,13.43,1.0,0.5,2.16,0.0,0.3,17.39,0.0
16463,2,2017-01-23 11:12:00,2017-01-23 12:10:24,4,3.49,1,N,93,126,2,43.18,0.0,0.5,0.0,0.0,0.3,43.98,2.5
16464,1,2017-01-23 11:15:04,2017-01-23 11:27:28,1,5.15,1,N,189,147,2,22.1,1.0,0.5,0.0,0.0,0.3,23.9,2.5
16465,1,2017-01-23 11:15:35,2017-01-23 11:49:57,1,6.87,1,N,106,106,2,39.17,0.0,0.5,0.0,0.0,0.3,39.97,2.5
16466,2,2017-01-23 11:20:09,2017-01-23 13:14:45,1,6.38,1,N,43,87,1,75.79,0.5,0.5,16.44,0.0,0.3,93.53,2.5
16467,1,2017-01-23 11:24:17,2017-01-23 11:33:28,1,1.38,1,N,207,33,1,9.94,0.0,0.5,1.77,0.0,0.3,12.51,0.0
16468,2,2017-01-23 11:25:04,2017-01-23 11:44:18,1,3.11,2,N,135,8,1,21.64,1.0,0.5,2.82,6.12,0.3,32.38,2.5
16469,1,2017-01-23 11:28:53,2017-01-23 11:49:48,1,9.15,1,N,176,126,1,36.81,0.5,0.5,3.94,0.0,0.3,42.05,2.5
16470,1,2017-01-23 11:29:46,2017-01-23 11:35:59,1,2.0,1,N,2,123,1,11.35,0.5,0.5,2.37,0.0,0.3,15.02,2.5
16471,2,2017-01-23 11:30:09,2017-01-23 11:57:19,1,7.84,1,N,257,106,1,34.11,0.0,0.5,8.38,0.0,0.3,43.29,2.5
16472,1,2017-01-23 11:31:05,2017-01-23 12:09:57,3,3.7,1,N,239,253,1,31.66,0.5,0.5,5.25,0.0,0.3,38.21,0.0
16473,1,2017-01-23 11:32:57,2017-01-23 11:44:05,4,0.99,1,N,220,202,2,10.95,0.5,0.5,0.0,0.0,0.3,12.25,2.5
16474,2,2017-01-23 11:35:30,2017-01-23 11:55:59,1,12.72,1,N,184,34,1,45.9,0.0,0.5,5.29,0.0,0.3,51.99,0.0
16475,1,2017-01-23 11:36:39,2017-01-23 11:53:00,2,5.42,5,Y,156,90,1,26.18,0.5,0.5,2.72,0.0,0.3,30.2,2.5
16476,1,2017-01-23 11:37:53,2017-01-23 11:50:54,1,3.93,3,N,252,58,1,17.72,0.5,0.5,4.4,8.0,0.3,31.42,2.5
16477,1,2017-01-23 11:38:44,2017-01-23 12:09:32,1,3.89,1,N,82,135,1,26.74,0.5,0.5,3.39,0.0,0.3,31.43,0.0
16478,1,2017-01-23 11:40:17,2017-01-23 11:49:33,1,3.61,1,N,234,231,1,18.49,0.0,0.5,4.24,0.0,0.3,23.53,2.5
16479,2,2017-01-23 11:41:05,2017-01-23 11:52:36,3,1.99,1,N,222,100,1,13.82,0.0,0.5,2.26,0.0,0.3,16.88,2.5
16480,1,2017-01-23 11:46:25,2017-01-23 11:52:01,5,4.96,1,N,189,201,1,18.26,0.5,0.5,2.6,0.0,0.3,22.16,2.5
16481,2,2017-01-23 11:50:23,2017-01-23 12:01:08,1,2.21,1,N,113,183,2,14.05,0.5,0.5,0.0,0.0,0.3,15.35,2.5
16482,1,2017-01-23 11:55:25,2017-01-23 12:24:51,1,1.29,1,N,66,228,2,22.78,0.0,0.5,0.0,0.0,0.3,23.58,2.5
16483,1,2017-01-23 11:58:10,2017-01-23 12:12:00,1,1.62,1,N,64,184,1,12.81,0.5,0.5,2.1,0.0,0.3,16.21,0.0
16484,1,2017-01-23 11:59:56,2017-01-23 12:09:40,1,0.81,1,N,51,125,2,7.65,0.0,0.5,0.0,0.0,0.3,8.45,2.5
16485,2,2017-01-23 12:00:38,2017-01-23 12:04:39,1,2.42,1,N,105,153,1,11.0,0.5,0.5,1.77,0.0,0.3,14.07,2.5
16486,2,2017-01-23 12:04:13,2017-01-23 12:09:20,1,1.29,1,N,159,234,1,7.77,1.0,0.5,0.81,0.0,0.3,10.38,2.5
16487,2,2017-01-23 12:06:50,2017-01-23 12:12:37,1,1.82,1,N,202,216,1,9.64,0.5,0.5,1.99,0.0,0.3,12.93,2.5
16488,2,2017-01-23 12:08:10,2017-01-23 12:23:41,1,0.97,1,N,66,237,1,11.42,0.5,0.5,1.28,0.0,0.3,14.0,2.5
16489,1,2017-01-23 12:13:59,2017-01-23 13:06:47,2,0.89,1,N,177,45,1,32.07,0.5,0.5,7.42,0.0,0.3,40.79,2.5
16490,1,2017-01-23 12:14:03,2017-01-23 12:37:09,1,12.59,1,N,221,86,1,42.96,0.0,0.5,4.59,0.0,0.3,48.35,2.5
16491,1,2017-01-23 12:14:43,2017-01-23 12:28:26,1,3.11,2,N,145,39,2,16.21,0.0,0.5,0.0,6.12,0.3,23.13,2.5
16492,1,2017-01-23 12:15:37,2017-01-23 12:41:30,1,2.28,1,N,154,212,1,22.32,0.0,0.5,3.15,0.0,0.3,26.27,2.5
16493,1,2017-01-23 12:19:03,2017-01-23 12:29:26,3,1.81,1,N,83,37,1,12.98,0.0,0.5,2.57,0.0,0.3,16.35,2.5
16494,1,2017-01-23 12:21:05,2017-01-23 12:23:10,2,3.76,1,N,152,217,1,10.74,0.0,0.5,1.08,0.0,0.3,12.62,2.5
16495,1,2017-01-23 12:21:09,2017-01-23 12:46:04,4,2.97,1,N,254,29,3,25.67,0.0,0.5,0.0,0.0,0.3,26.47,0.0
16496,1,2017-01-23 12:21:32,2017-01-23 12:49:49,1,2.32,1,N,151,258,2,23.56,1.0,0.5,0.0,0.0,0.3,25.36,2.5
16497,1,2017-01-23 12:24:11,2017-01-23 12:30:50,6,3.88,1,N,238,226,1,15.32,0.5,0.5,3.56,0.0,0.3,20.18,2.5
16498,1,2017-01-23 12:24:34,2017-01-23 12:40:40,1,4.46,1,N,147,148,1,23.49,0.0,0.5,3.88,0.0,0.3,28.17,2.5
16499,2,2017-01-23 12:24:58,2017-01-23 12:56:30,3,0.56,1,N,13,245,1,15.71,0.5,0.5,2.51,0.0,0.3,19.52,2.5
16500,1,2017-01-23 12:25:31,2017-01-23 12:31:11,1,2.96,1,N,127,216,1,14.57,0.5,0.5,3.19,0.0,0.3,19.06,2.5
16501,2,2017-01-23 12:26:52,2017-01-23 13:02:07,5,3.88,6,N,124,56,1,31.44,0.0,0.5,4.31,0.0,0.3,36.55,2.5
16502,2,2017-01-23 12:27:02,2017-01-23 12:54:46,1,2.41,1,N,136,71,1,22.46,0.5,0.5,2.9,0.0,0.3,26.66,2.5
16503,1,2017-01-23 12:27:25,2017-01-23 13:03:55,1,0.94,3,N,210,122,1,24.57,0.0,0.5,4.35,8.0,0.3,37.72,2.5
16504,1,2017-01-23 12:30:33,2017-01-23 13:33:48,6,2.22,1,N,231,208,4,38.94,0.0,0.5,0.0,0.0,0.3,39.74,2.5
16505,1,2017-01-23 12:32:13,2017-01-23 12:40:31,1,2.67,1,N,108,75,1,13.56,0.5,0.5,3.17,0.0,0.3,18.03,0.0
16506,2,2017-01-23 12:35:42,2017-01-23 13:02:31,2,3.43,1,N,217,256,1,26.08,0.0,0.5,5.32,0.0,0.3,32.2,2.5
16507,1,2017-01-23 12:37:39,2017-01-23 12:43:54,1,5.65,1,N,262,245,1,19.38,0.5,0.5,2.74,0.0,0.3,23.42,2.5
16508,1,2017-01-23 12:38:23,2017-01-23 12:48:09,5,6.02,2,N,13,182,1,23.03,0.0,0.5,3.07,5.76,0.3,32.66,2.5
16509,1,2017-01-23 12:38:24,2017-01-23 13:35:52,2,2.41,1,N,4,8,1,38.12,0.0,0.5,6.48,0.0,0.3,45.4,2.5
16510,2,2017-01-23 12:38:47,2017-01-23 13:04:13,1,3.78,3,N,164,195,1,26.0,0.0,0.5,2.79,5.76,0.3,35.35,2.5
16511,1,2017-01-23 12:41:31,2017-01-23 12:51:12,1,2.66,1,N,117,120,1,13.46,0.0,0.5,1.44,0.0,0.3,15.7,2.5
16512,2,2017-01-23 12:44:08,2017-01-23 12:52:06,2,5.7,1,N,254,140,1,21.12,0.5,0.5,4.75,0.0,0.3,27.17,2.5
16513,2,2017-01-23 12:45:40,2017-01-23 13:00:32,1,5.17,1,N,235,147,1,22.94,0.0,0.5,5.39,0.0,0.3,29.13,0.0
16514,2,2017-01-23 12:46:23,2017-01-23 12:55:09,1,4.81,1,N,217,265,1,19.11,0.0,0.5,3.03,0.0,0.3,22.94,2.5
16515,2,2017-01-23 12:47:18,2017-01-23 12:51:37,2,2.53,1,N,108,55,1,10.72,1.0,0.5,1.11,0.0,0.3,13.63,0.0
16516,2,2017-01-23 12:58:51,2017-01-23 13:12:35,1,7.25,1,N,98,76,1,28.81,0.0,0.5,6.95,0.0,0.3,36.56,2.5
16517,2,2017-01-23 13:11:53,2017-01-23 13:17:53,1,4.47,1,N,68,189,1,15.34,0.5,0.5,2.52,0.0,0.3,19.16,2.5
16518,2,2017-01-23 13:13:45,2017-01-23 13:24:03,2,2.17,1,N,161,5,2,11.13,0.5,0.5,0.0,0.0,0.3,12.43,2.5
16519,1,2017-01-23 13:13:53,2017-01-23 14:05:05,3,3.17,1,N,137,34,2,38.16,0.0,0.5,0.0,0.0,0.3,38.96,2.5
16520,1,2017-01-23 13:18:03,2017-01-23 13:28:52,1,1.74,1,N,38,104,2,14.44,0.0,0.5,0.0,0.0,0.3,15.24,2.5
16521,2,2017-01-23 13:20:06,2017-01-23 13:25:31,1,4.11,1,N,156,131,1,16.1,0.0,0.5,2.11,0.0,0.3,19.01,2.5
16522,2,2017-01-23 13:20:58,2017-01-23 13:44:47,1,3.71,1,N,170,61,2,22.3,0.5,0.5,0.0,0.0,0.3,23.6,2.5
16523,2,2017-01-23 13:21:31,2017-01-23 13:38:03,2,2.7,1,N,262,72,1,15.23,0.5,0.5,2.02,0.0,0.3,18.55,0.0
16524,2,2017-01-23 13:21:49,2017-01-23 13:52:11,1,1.33,1,N,22,45,2,21.59,0.0,0.5,0.0,0.0,0.3,22.39,0.0
16525,2,2017-01-23 13:22:37,2017-01-23 13:37:36,1,4.49,1,N,55,201,1,19.66,0.5,0.5,2.47,0.0,0.3,23.43,2.5
16526,1,2017-01-23 13:22:58,2017-01-23 13:38:21,3,3.56,1,N,246,212,1,18.58,0.0,0.5,3.44,0.0,0.3,22.82,2.5
16527,2,2017-01-23 13:23:07,2017-01-23 13:41:43,1,1.09,1,N,211,62,1,14.51,0.5,0.5,3.49,0.0,0.3,19.3,2.5
16528,1,2017-01-23 13:24:40,2017-01-23 14:00:26,2,4.74,1,N,196,37,2,34.7,0.5,0.5,0.0,0.0,0.3,36.0,2.5
16529,2,2017-01-23 13:28:44,2017-01-23 13:35:39,1,2.38,1,N,161,126,1,12.29,0.0,0.5,2.19,0.0,0.3,15.28,2.5
16530,2,2017-01-23 13:30:27,2017-01-23 14:02:00,1,1.32,1,N,1,195,2,21.22,0.5,0.5,0.0,0.0,0.3,22.52,2.5
16531,2,2017-01-23 13:30:34,2017-01-23 13:47:37,1,4.32,1,N,219,240,2,22.97,0.0,0.5,0.0,0.0,0.3,23.77,2.5
16532,1,2017-01-23 13:31:21,2017-01-23 13:57:30,1,1.52,1,Y,264,76,1,17.95,0.0,0.5,2.97,0.0,0.3,21.72,2.5
16533,1,2017-01-23 13:31:36,2017-01-23 13:37:55,1,0.86,1,N,256,89,1,7.47,0.5,0.5,1.47,0.0,0.3,10.24,0.0
16534,1,2017-01-23 13:32:10,2017-01-23 13:40:45,1,3.3,1,N,58,145,1,15.71,0.0,0.5,1.96,0.0,0.3,18.47,2.5
16535,2,2017-01-23 13:34:00,2017-01-23 13:38:41,5,1.61,1,N,92,146,1,7.25,0.5,0.5,1.48,0.0,0.3,10.03,2.5
16536,2,2017-01-23 13:34:10,2017-01-23 13:43:29,1,3.45,1,N,88,20,2,15.82,0.5,0.5,0.0,0.0,0.3,17.12,2.5
16537,1,2017-01-23 13:36:14,2017-01-23 13:49:22,1,8.68,1,N,217,263,2,31.49,0.0,0.5,0.0,0.0,0.3,32.29,2.5
16538,2,2017-01-23 13:39:16,2017-01-23 13:45:18,1,6.8,1,N,30,191,3,23.81,0.0,0.5,0.0,0.0,0.3,24.61,0.0
16539,2,2017-01-23 13:47:31,2017-01-23 13:56:43,1,2.29,1,N,135,124,2,13.09,0.0,0.5,0.0,0.0,0.3,13.89,2.5
16540,1,2017-01-23 13:47:50,2017-01-23 14:06:19,1,2.65,1,N,244,69,1,17.98,0.5,0.5,3.42,0.0,0.3,22.7,2.5
16541,2,2017-01-23 13:48:08,2017-01-23 14:18:23,1,0.7,1,N,207,103,1,19.82,0.0,0.5,1.99,0.0,0.3,22.61,0.0
16542,2,2017-01-23 13:50:48,2017-01-23 14:04:51,1,1.37,1,N,229,78,1,11.64,0.5,0.5,2.13,0.0,0.3,15.07,0.0
